score,review,date
3.5, 家族には内緒でヴァンパイアハンターをしているバド。妻には愛想を尽かされ、この前では娘と離ればなれになってしまう。まとまったお金を稼ぐためにヴァンパイアを大量駆除しているうちにとある大物ヴァンパイアに目をつけられる… 古典的な設定はそのままに描く新たなヴァンパイア像。 集団で襲ってきたり、人間離れした身体の可動域で攻撃したりとオリジナルなヴァンパイア像が新鮮で面白い。 だからと言って太陽やニンニクが弱点、鏡に映らないなど昔からある設定は全く崩していないため自然に作品に入っていける。 ヴァンパイアハンターの組織がかなり現代的に描かれており、きちんと規約を守らないと組織から追い出されてしまうところが可笑しい。作品を見てると現場でヴァンパイアを倒すに当たって守るのが難しい規約もある様子。トップダウン式で無茶なルールが作られて現場が困るのはヴァンパイアハンターも同じなのかな。 毎回、おもらしをしちゃうセスが癒し。,2022/11/03
0.0,なんか音楽とかもかっこよかったし昔の映画見てる感あって面白かった,2022/11/03
3.6,うん。ネトフリの、映画やぁ。ホラー？アクション？コメディ？バンパイヤ？ゾンビ？まぁ、なんでもええか。軽いわぁ。キャラ立ちもいまいち。けっこうグロい。でも、トーンが、軽いから、さほどグロいとは感じない。で、アクションは、なかなかやね。ややこしいことを考えず、軽く見るなら、ええかも。お茶目な、ジェイミー・フォックス、いいですよ。,2022/11/01
0.0,ヴァンパイアハンターの主人公、仲間とヴァンパイアと戦ったり、家族を守ったりというストーリー。アクションシーンが見応えあり、主人公だけでなく脇役の方々の活躍も楽しんで見れました。予告編では割とダークな感じ？と思いましたが、笑えるシーンもありテンポも良い感じの映画でした。,2022/11/01
4.0,戦闘シーンが最高！！！これでもかと人体破壊が見られて気分爽快！！ストーリーもキャラクターも音楽も良くて笑いながら楽しく観れた♡なのになんか物足りないのはなんでだろう？,2022/11/01
0.0,主人公は表はプール清掃業者、実は危なっかしい狩猟スタイルで労働組合から追放されたヴァンパイアハンター。急に必要になった大切な娘の学費と歯科矯正の費用のため急いで狩に行く。新しい吸血鬼の設定が盛り込まれてるから説明的でくどい台詞が多いけど、吸血鬼ジャンルには新鮮なアクションシーンが盛りだくさん。ジャンルの新しい試みとしては面白いけど、造形含め疾走系ゾンビと似たようになっているのが残念。(でも先駆けはブレイドなのか？吸血鬼映画あまり観てないのでわからない。)吸血鬼というファンタジー要素に主人公の動機などたまにぶち込まれるリアルなネタが良い。デイヴ・フランコ、顔良いけどカースト上位になりきれないボケキャラだけどいい奴のタイプキャスト定着してそう。,2022/10/31
2.4,1時間くらい話しが多く、内容も薄い。希にアクションを挟むけど、ハンター側から襲撃が多くて、少しヴァンパイア側が理不尽に殺られてるだけに見える。軟体ヴァンパイア多め。ヴァンパイア側から人間を襲う描写少なすぎてドキドキハラハラ感がなく、ヴァンパイア映画ぽくない。アクションは結構派手で見応えあります。,2022/10/31
3.5,どこかのYouTubeチャンネルでオススメした作品。物語はプール清掃のしがないオトコの物語と思いきやバンパイアハンターでめちゃくちゃバンパイアを殺戮していく話。くだらなさとアクションと適当な感じがB級映画っぽいといってもB級映画の定義は私はわからないけどね。最後のスヌープが大麻を吹かしながらロサンゼルス最高って言葉が全てを物語ってる気がしたとかしないとか。,2022/10/31
3.3,ヴァンパイアものの映画では軽さがちょうどよい。スヌープ・ドッグに外れなし,2022/10/30
3.5,最初ゾンビ系かと思ってたけど、バンパイアだったんだねアクロバットなバンパイアが沢山出てくるからアクションとしては爽快感ある動きで観るのが楽しかった,2022/10/30
3.5,バンパイアハンターvsバンパイア。金のために吸血鬼を狩る主人公。ジョン・ウィックのチームだけあって序盤の老婆含め吸血鬼達とのガンフーバトルが見応えがある。殺し屋ギルドならぬハンターギルドも出てきてナザリアン兄弟にビッグ・ジョン(スヌープ・ドッグ)と魅力的なキャラもいて楽しい。シリーズ化希望！,2022/10/29
3.7,グロくて爽快なアクション！！！むっちゃきれいにゾンビ倒してくから見てて爽快(^_^)ゾンビのあの体の柔らかさ使いながら戦うシーンは他に見たことないからすげえね。最後はなんかあっという間だったな。女呆気なく死んじゃってるし。相棒はあの中でどーやって生き抜いたんだよ笑笑笑笑まじで相棒がかっこよすぎた。,2022/10/29
3.5,内容は正直薄いけどスカッとするからその日1日ムカついた日に観るのがおすすめ😵‍💫💕私も日頃の鬱憤晴らす為にお仕事したいなと思うけど、私は断然ナイトシフトよりデイシフトを希望します笑笑,2022/10/29
3.4,バンパイアたちのぐにゃあが難易度高いヨガグロすぎないで気楽に見れた,2022/10/28
3.0,この軽さ、そしてちょうどいい面白さ。大したことはないテレビ映画のような小品だが、軽やかな編集と見応えあるアクションは見ている側を飽きさせないレベルを保っている。特に室内での多対多の見せ方なんかは普通に上手いと言っても良いと思った。しかし今作や『ビーチ・バム』でのあまりに美味しすぎるスヌープの役回りを見るにつけ、『トレーニング・デイ』で理解不能なまでに惨めな役をやってたのは何だったんだろうか……と思わされる。,2022/10/28
