score,review,date
4.0,最近本国アメリカで続編が公開され、あまりのグロさに失神者、嘔吐者、途中退出者続出して話題となっていた「テリファー」シリーズの一作目です。失神者、途中退出者続出の問題作とか70年代に公開されたウィリアム・フリードキン監督の「エクソシスト」以来のワードじゃないかな笑。。いやーー存在は知ってましたが、初めて見ましたよ。殺人ピエロ映画の中で恐らく1番怖いですねこれは。2016年と最近の映画にしては信じられないくらいCGに頼らず80年代に流行った血しぶきと特殊メイクを屈指した、リアルだけど、どこかチープなスプラッター描写は非常に残酷でスプラッター慣れてる人でも思わず顔を覆いたくなるシーンもありますね。冒頭のインタビューも衝撃ですが、女性を逆さに吊し上げ、股から糸鋸で裂くシーンは悪趣味すぎて最悪でした。ゴスロリ妹がヒロインかと思わせておいたのに、顔面ヘッドショットで早々退散させられ、真面目な姉さんがヒロインとなって殺人ピエロのアートとタイマンする展開かと思いきや、そうならないのがもどかしい。こういうホラーアイコンになるスプラッター作品って必ず強い反撃するヒロインがいるんですけど、今作はそんなタンクトップヒロインはいないので、ただアートから逃げ回りながら捕まって血まみれになる展開が続きます。被害者が８割女性なので、途中に出てくる屈強な男２人が助けてくれるのかと思いきや、毎回後ろがガラ空き状態なので、速攻やられまくる。あんたら油断しすぎだぞ！！！殺人ピエロのアートですが、何が恐ろしいってとにかく何も喋らないんですよ。しかもそのアートだけサイレント映画ばりの静かさなので息遣いも全くしません。反撃されて色々刺されたりぶん殴られたりするけど、雄叫びもあげなければ、しばらくするとムクッと起き上がるし、すきっ歯で真っ黒な歯を見せてニタニタする様は本当に恐怖！！！バリエーション豊富な殺しもやばいですが、中盤で殺した女性の胸元を剥ぎ取ってそれを自分の体につけ、長い髪の毛頭皮を被り、全裸の女装してピョンピョン跳ね回ってる姿は「羊たちの沈黙」のバッファロービルもドン引きですわ。レザーフェイスと気が合いそうwwwww拳銃で脳天ぶち抜いて死んだと見せかけて、お決まりの死体安置所で復活するとゆうありがち展開は面白いですね。これはもうマイケルマイヤーズと同じで人ではない「何か」という認識でいいかな？間違いなくハリウッドのホラーアイコンと呼べる殺人鬼の中でトップクラスに出会いたくないのは間違いないw冒頭のインタビューとラストシーンで繋がるどんでん返しと言ってもいい一捻りあるラストはスプラッター映画では珍しく低予算ながらなかなか凝ってますね。これもまた一つ人にはオススメできない映画に加わりましたおめでとう！！ハロウィンの時期に是非見たい作品。,2022/11/13
0.0,マリリンマンソンのようなビジュアルのピエロの殺人鬼親友が目の前で真っ二つになってる所見てるのに「come on!motherfucker!」と立ち向かうタラはかっこよすぎ…不死身ピエロと戦う！というゲームのような感覚もあり良。続編も観ます。,2022/11/13
3.0,これはテリファーだねーホラーあるある〜敵が瞬間移動する。ステルス能力が異常。ヒョロガリの癖にパワーありすぎ。馬鹿だから警察が来る前に自分で行く（武器なし）一撃殴って追撃をしない（絶対起き上がってくる）エグい表現たくさんやりたいぜ！って心意気を感じた。,2022/11/13
2.8,なんでこんな映画作んのこういうスプラッタ系は謎にファン多いイメージ,2022/11/12
3.4,５１そんなに嫌いではないとりあえず2作目の日本公開楽しみ,2022/11/12
3.3,『テリファー2』が10/6全米公開後、あまりの恐怖に失神・嘔吐者続出したというウワサを聞いて前作をさっそく鑑賞！全体的に典型的なスプラッター映画で、ハロウィンの夜にclownが好き勝手ヤッていくおはなし🎬スプラッター映画に、耐性がない人はほんとに鑑賞注意🚫不気味な演出が上手に描写されてるんだけど中盤からclownのサイコパス感がエグすぎて何したいのかわかんないし、とにかく不気味すぎてこれはトラウマになるレベルの映画。何をしてても不気味なのって、いったいどういうこと〜〜#テリファー#Clown#鑑賞注意,2022/11/12
3.4,こだわりの近接武器だけじゃなくて普通にピストルとかなんでも使うとこが良い真っ二つはザラーの食人族よりちゃんと見せてくれてえらい続編評判いいから楽しみ,2022/11/12
3.4,ラッパで煽り散らかしたりピンチになると平然とチャカで片付けるの好き,2022/11/12
2.5,グロにある程度慣れてる人ならおバカ映画として楽しめる、2の評判がすごくて気になってる,2022/11/12
2.9,妹の服かわいい構えて観るほどではなかったけどやっぱピエロ怖いね…ٍ ٛ  .  ̫ . ٛ ٍ   ,2022/11/12
