score,review,date
4.0,内容はよくあるけどスケボする女の子達がお洒落で上手くてかっこよかった。,2022/05/10
0.0,スケートボードもスケートファッションもなにもかもかわいい結局女友達（スケートキッチン）よね。,2022/05/10
4.0,私はmid90sより断然こっち！もう見てるだけで楽しかった！実在するニューヨークを拠点に活動する女の子だけのスケボーチーム「スケートキッチン」のメンバーの達の青春を描いたドラマ。今まで観てきたスケボー映画は全部男子のやつだったから新鮮でした。皆男子に負けないくらいスケートが上手くてめっちゃかっこよかったです🛹✨主人公のカミーユが恋する赤い髪の男子がジェイデンスミスに似てるなーと思ってたらまさかの本人！笑おしゃれで雰囲気あって素敵〜🥰📸チーム内での会話とかやがて起こるいざこざとかが女子って感じでちょっと分かるなあと思いました。ただカミーユ女子1人で他全員男子の部屋に泊まるのはいかがなものかと思ったけど😓mid90sにもあった思春期真っ只中で干渉されたくない自分とスケボーによるけが含めて自分のことを心配する母とのバトル。カミーユの気持ちも分かるけど、でも最後は親の愛だったんだって分かる時が必ず来るのよね。道路や街中で風を切って自由に滑る彼女達が凄く楽しそうで羨ましい。日本ももっと沢山のスケートパークが出来れば良いな。,2022/05/09
5.0,一筋縄ではいかん、ガールズスケーターの青春ムービー。良かったですね。,2022/05/09
3.7,男とか女とか、関係なく過ごせるのがホントの理想なのかも。らしさっていう付属は、良いのか悪いのか分かんないな~。どっちも同じだって気付けると楽しい関係性が生まれる。,2022/05/08
0.0,みんな洋服やメイクがかわいい！意外とゆったりした時間も多くて、和む作品だった。,2022/05/08
0.0,よかった　スケート最高だな〜〜  すてきなガールズたち！！！,2022/05/07
3.9,イカしてるスケート映画だった。自由で何もかも忘れることができるスケートボードは最高。素直になることも大切。,2022/05/07
0.0,スケボー集団、側から見たら怖いけど一生の憧れなんだよなーロングヘア靡かせてニューヨークの車道をスケボーで駆け抜けるかっこよさ,2022/05/05
0.0,ぷーん。女性スケーターめちゃくそカッコ良すぎて、同性でも惚れてまう、、、、、しかも、ニューヨークでスケーター…恐れ多いです😩❤️😩❤️😩ため息出ちゃう。けどぉ、ストーリー的には他のスケーター映画よりちょっと弱いというかリアルなライフスタイルって感じで、The日常？穏やかでいい意味で平和な生活の一コマって感じ！で素敵！なんだけどインパクトはあんまりないです、けどぉ、やっぱりすきって感じです。どっちなんだよ！お前と言う声が聞こえますが、まぁ見てくださいということです。,2022/05/04
4.2,自分に素直になること、それが人生をうまく楽に過ごす鍵ラスト、カミーユが謝る必要あるか！？って思ったけど大切な人たちとの仲を取り戻すためには、誰が悪いかなんてもうどうでもいいのかなって思った普段あんなイケてる人たちと絡むことないから見てるだけでおもしろいあと、ストーリー以外で、・Clairo流すのはセンスありすぎ・カミーユ役の子、声も顔（めちゃくちゃ雰囲気、めちゃくちゃなんとなく）もエルファニングに似てる・ニコヒラガ出てた！！・ジェイデンオーラありすぎカッコよすぎ、カメラボーイはカッコよくない人いないんですよ。,2022/05/01
3.0,@ニューヨークファッションブランドMIU MIUによるプロジェクト「MIU MIU WOMEN’S TALES（女性たちの物語）」で製作した短編『That One Day』を長編映画化。とか全く知らずに観た。短編も未見。運動神経が壊滅的じゃなかったらやりたかった事のひとつ、スケートボード笑体じゅう傷だらけでも顔はキラキラしてて本当に楽しそう。思春期ゆえの親との衝突、女友達あるあるもリアル。最近の親は優しいなぁ笑バナナ総柄シャツ、マルチカラーのストライプシャツ…私自身が柄マニアなのもあってカートのファッションを見るのが特に楽しかった♥︎今週『トロールズ』観てサントラめちゃくちゃ聴いてたからJunior Seniorの「Move Your Feet」流れた時テンション上がりまくったwレアなタイミング美人だ〜✩⃛*ೃ.⋆その他RITUAL Feat. Skizzy Marsの「The Only One」等、耳が嬉しいセトリ。「クーポンは客を凶暴にする」はサービス業を経験した事ある人には思い当たる節しか無くて草2022/04/29GYAO無料配信＊字幕#R-15#スケートボード#スケーター#ファッション♡#音楽♡#lgbtqi#青春#初恋#母娘#17歳#高校生#女の友情,2022/05/01
3.5,"現代を生きるNYガールズスケーターたちの青春ドラマ。ロングアイランドに住む17歳の女の子が、NY市内で活動する女子スケボーグループ""ファーストキッチン""の仲間になる。🛹📷ポップ、エモーショナル、クール。実際のスケーターグループをキャスティングして、ドキュメンタリー風に撮影されているので、彼女たちの生活スタイルがより身近に感じられた。男子絡みの友情のもつれ、家庭問題、下ネタトーク、ドラッグなど、なかなかパンチがあった。これは『Mid 90's』を鑑賞した時にも思ったことだが、人種、性別、年齢関係なく、同じ時間、空間を共にすることで生まれるスケーターの仲間意識はとても面白い。オープンでフェアでフラットな関係性。「インスタの人だ」「ニューヨーク市内以外はみんな一緒」🤜🤛ハーモニカのボイパが格好良い。久しぶりにジェイデン・スミスを見た。ストリートスタイルが良く似合いますわ。280",2022/04/30
4.2,スケートボードは近代都市と非常に縁深い。既に計画化されて開発された都市の文脈を遊技場と読み替える手法が、この作品においてはそのまま友人関係や親子関係に持ち込まれ、人生を読み替えてより良いものを目指す姿勢につながっていく。それまでの1人で楽しんでいたスケボ人生から、SNSを通して繋がったスケートキッチンの面々とのシスターフッドへと読み替えられ、そして一つの障害を乗り越えてより強固な繋がりとなる。何度も転んで立ち上がる競技性とも重なる。,2022/04/30
3.8,あー青春！ストリートガールズかわいいぞ！謝るの、簡単じゃないよね。ごめんの一言を言うのって本当に難しいよね！わかるよ！！！,2022/04/29
0.0,3日目くらいのジャネイの格好d(^_^o)❤︎ピチTへの永遠のあこがれ髪長い人の髪の重さだけでなんとかなってる感じがとても好き,2022/04/29
3.8,-”sexual” cuisine love this kind of semi-documentary. 推しのNicoの場面が少なかったのは残念だけど赤髪のJaiden smithが素晴らしくかっこよかった15、16歳とかでこういう文化を知りたかったな〜,2022/04/29
3.7,スケボー映画ってハズレがない気がするスケートキッチンのみんなのファッション大好き女性がスケボーしてる姿って本当に最高,2022/04/29
0.0,記録忘れスケボー映画はこうなりがちなストーリー内容はあれだけどビジュアルは好みです,2022/04/29
2.1,スケボーは上手く滑れるのに思い切っての初体験は滑っちゃったカミールちゃんのほろ苦い青春記。ま、色々経験したし仲直りも出来て良かったじゃん。若さ溢れるキャピキャピものかと勝手に思ったが、若い少女たちの赤裸々な生理や性事情も描かれていた。(2022-175-4-34),2022/04/29
1.8,少しは思春期特有の孤独感の共感はあったものの、スケボーしたことないしあんまり楽しい映画ではなかった。最後はやっぱり家族。Instagram: theskatekitchen 🍌#US_valancy7#2018made_valancy7#★1.8_valy7,2022/04/29
0.0,スケボー映画が観たくて。やっぱスケボー映画はいいねえーー今んとこハズレなし。,2022/04/29
2.5,"〖青春ドラマ：アメリカ映画〗実際にニューヨークを拠点として活動するガールズスケボーチームを起用して製作された青春ドラマらしい⁉️なんか苦手な感じの作品でした。2022年1,074本目#2022年鑑賞#青春ドラマ#アメリカ映画#2018年製作",2022/04/28
