score,review,date
0.0,あぁ根っからの純真で真っ直ぐだから憎めないんだな。愛されるキャラになるんだと思う。走り方がいつまでも少年のようそれが愛らしい。,2022/11/08
4.2,頭のワンカットでどういう物語かが表現されててよしみるぞって心の準備させてくれたフォレストは終始人との出会いに影響を大きく受けていて、また人に影響を多く与えていく姿が素直な性格を現しててかっこよかったジェニーが幸薄そうで身勝手にフォレストを振り回すのは如何なものかと思ったけど、これも風に吹かれていく主題の1つであるのならまあ、あとは陸軍に入隊してバッバと話してるとこが何だか緊張感なくて朗らかで1番好きでした,2022/11/07
5.0,一生分のイベントを限りなく美しく表現して、生命のもつ普遍的な儚さを感じさせる映画,2022/11/07
4.3,思いのままに生き、思いのままに走る。無欲で突っ走ると、エルヴィスに会えるラグビーのトップランカーになる（大統領に会う）ベトナム戦争で栄誉勲章を受ける（大統領に会う）ピンポン大使になる会社経営者になるウォーターゲート事件の目撃者になるフルーツ会社の株でFIREできるらしい！チョコレートボックスwwwここまでの成功体験を心地良く受け止められるのは、演出の妙とフォレストの人柄あってこそですね。ワシントン記念塔前での、ジェニーとの再会シーンが1番好き。何度も観たくなる映画。ヒューマンドラマの金字塔。,2022/11/07
4.3,人生で起こる出来事は与えられた運命と捉えるかやってみやな始まらんと捉えるか。フォレストの不器用な真っ直ぐさはすばら、とりまチョコ買ってエビ漁レリゴ🦐,2022/11/06
4.0,並外れた足の速さと誠実な人柄を持つ主人公フォレスト・ガンプ。そんな彼は激動の時代を駆け抜けていく...ロバート・ゼメキス監督作品「フォレスト・ガンプ」前から気になっていた､名作中の名作である本作を今回ついに観賞しました‼︎主人公フォレスト・ガンプの真っ直ぐで素直な性格に観ているこちらも心温まる思いでした。トム・ハンクスの演技力も素晴らしく本当にいいキャラクターでした！「人生はチョコレートの箱、開けてみるまで分からない」このセリフは本当に素晴らしいセリフだと感じました！ガンプのお母さんもまたとても良かったです。様々な歴史上の出来事に関わっていたり、また周りの人の人生も自分が気付かないうちにに変えていたりと､ガンプの人として全力で突っ走りながら生きる姿には勇気をもらいました。個人的には､少佐とのお話が1番好きです。人生の中での幸せとは何か。その一つの答えがこの作品には描かれていると思いました。人々の人生をプラスに変えることの出来る力を持ったそんな作品だと感じました。まだ、観たことのない方はぜひ‼︎,2022/11/06
4.0,2022/11/5名作をついに鑑賞ずっとにこにこしながら見てた、ふっと笑える場面も多くてあっという間に感じる映画水辺の描写がすっごく綺麗景色でアメリカのどこら辺って分かるようになりたいわあ、、名作を見ると自分の頭の悪さを思い知りがち,2022/11/06
4.2,この世界線に住んでいたら「フォレスト・ガンプ？どのフォレスト？アメフト？卓球？アメリカ横断？」みたいな感じで混乱しそう。どれほど珍妙な名前でもまさか全部同一人物とは思うまい。とても良かったんだけど、最後ジェニーが現れて「あなたの子供よ」って言ってからずっともやもやしたまま終わってしまった。うさん臭すぎる。ジェニーは視聴者から人気なさそう。中尉は多分みんな好き。,2022/11/05
5.0,フォレストガンプのフィルター通して見た世界優しすぎてずっと泣いてた,2022/11/05
3.8,『フォレスト・ガンプ』には優雅なアクションはなく、ずっと見ていると心地よい映画で、あっという間に終わってしまう。ストーリーとしては、むしろ『パルプ・フィクション』の魅力には及ばないが（『パルプ・フィクション』は、アカデミー賞脚本賞を獲得！）、ストレートな演出と主演のトム・ハンクスの演技で、最終的にアカデミー作品賞を手にしたのは『フォレスト・ガンプ』のスタッフたちであった。,2022/11/05
4.8,見やすくて分かりやすい。その中にも見る側に想像させる箇所も多い。運命と流れの両方で、人生は進むと…成程。利口ではないけど、愛が何かを知っている不器用でも綺麗な心があれば良い方向へ。真っ直ぐな性格と走るというシンプルな構図が良かった。,2022/11/05
4.6,これほどまでに美しい人生が他にあるのだろうか…。社会の波にもまれ、色んな影響を受けながらも自分のアイデンティティを忘れずに純粋なままでいられる主人公にとても感動した！,2022/11/05
3.0,すんごい都合よく行き過ぎなストーリーだけど良い話。良い話ではあるのだが、気になるのがジェニーの描写。フォレストとジェニーの人生を対比で描きたかったのか?だとしてもジェニーの行動があまりにも身勝手すぎる。やっと言わずと知れた名作を初めて観たのに結構ガッカリです泣,2022/11/04
4.0,ささくれた心が癒された。察するとか臨機応変できないけど、まっすぐで 一生懸命でグワーっとくる…2時間半近くずっとフォレストの応援した。ベトナム戦争とかアメリカの歴史もリンクするシーンが多いとこも面白かった。あとダン小隊長かっこよかった。,2022/11/04
0.0,良い映画だったー！面白かった。歴史的事件との関わり方がフォレスト・ガンプらしいユーモアに溢れていて思わず笑った。自由意志と運命と、どちらがあるのか分からない、いや両方ある中で。辿り着いた先で彼なりに全力で生きるフォレストが良かった。選ぼうと思って選んだ場所ではない、羽のように何かに運ばれるようにしてたどり着いた場所。生きる場所を選ぶんじゃなく、いる場所でどう生きるかって大事かもしれないと改めて。,2022/11/04
3.5,いい映画でした。人生は運命と流れの両方で決まる(意訳)ね。共感しました。ただ、保守思想かなり強めじゃない？主役はKKKから名前取ってるし、公民権運動の話触れられないし、ジェニーは反戦運動に参加して不幸になるし。ベトナム戦争も、マイクを切られたので結局フォレストが何を言ったか分からず、直後にジェニーと再開することでどうでもいいことのように扱われる。綺麗な心を持ってれば反体制的なやつは悪いやつだと分かるぜって言ってるみたいに感じちゃった。これは手放しに賞賛できない気がします。歪んでるかなぁ。,2022/11/03
